0.00, [INFO], robot3, {'battery-level': '46.27'}, None, None
90.07, [INFO], robot3, {'battery-level': '42.71'}, None, None
100.05, [INFO], robot3, {'battery-level': '42.31'}, None, None
110.07, [INFO], robot3, {'battery-level': '41.91'}, None, None
120.06, [INFO], robot3, {'battery-level': '41.51'}, None, None
130.07, [INFO], robot3, {'battery-level': '41.11'}, None, None
140.07, [INFO], robot3, {'battery-level': '40.71'}, None, None
150.07, [INFO], robot3, {'battery-level': '40.31'}, None, None
160.06, [INFO], robot3, {'battery-level': '39.91'}, None, None
170.06, [INFO], robot3, {'battery-level': '39.51'}, None, None
180.07, [INFO], robot3, {'battery-level': '39.11'}, None, None
190.08, [INFO], robot3, {'battery-level': '38.71'}, None, None
200.09, [INFO], robot3, {'battery-level': '38.31'}, None, None
210.10, [INFO], robot3, {'battery-level': '37.91'}, None, None
220.01, [INFO], robot3, {'battery-level': '37.51'}, None, None
230.01, [INFO], robot3, {'battery-level': '37.11'}, None, None
240.01, [INFO], robot3, {'battery-level': '36.71'}, None, None
250.01, [INFO], robot3, {'battery-level': '36.31'}, None, None
260.10, [INFO], robot3, {'battery-level': '35.91'}, None, None
270.10, [INFO], robot3, {'battery-level': '35.51'}, None, None
280.07, [INFO], robot3, {'battery-level': '35.11'}, None, None
290.08, [INFO], robot3, {'battery-level': '34.71'}, None, None
300.07, [INFO], robot3, {'battery-level': '34.31'}, None, None
310.06, [INFO], robot3, {'battery-level': '33.91'}, None, None
320.06, [INFO], robot3, {'battery-level': '33.51'}, None, None
330.06, [INFO], robot3, {'battery-level': '33.11'}, None, None
340.07, [INFO], robot3, {'battery-level': '32.71'}, None, None
350.04, [INFO], robot3, {'battery-level': '32.31'}, None, None
360.05, [INFO], robot3, {'battery-level': '31.91'}, None, None
370.05, [INFO], robot3, {'battery-level': '31.51'}, None, None
380.04, [INFO], robot3, {'battery-level': '31.11'}, None, None
390.05, [INFO], robot3, {'battery-level': '30.71'}, None, None
400.05, [INFO], robot3, {'battery-level': '30.31'}, None, None
410.06, [INFO], robot3, {'battery-level': '29.91'}, None, None
420.07, [INFO], robot3, {'battery-level': '29.51'}, None, None
430.07, [INFO], robot3, {'battery-level': '29.11'}, None, None
440.05, [INFO], robot3, {'battery-level': '28.71'}, None, None
450.04, [INFO], robot3, {'battery-level': '28.31'}, None, None
460.03, [INFO], robot3, {'battery-level': '27.91'}, None, None
470.03, [INFO], robot3, {'battery-level': '27.51'}, None, None
480.04, [INFO], robot3, {'battery-level': '27.11'}, None, None
490.01, [INFO], robot3, {'battery-level': '26.71'}, None, None
500.01, [INFO], robot3, {'battery-level': '26.31'}, None, None
510.02, [INFO], robot3, {'battery-level': '25.91'}, None, None
520.02, [INFO], robot3, {'battery-level': '25.51'}, None, None
530.02, [INFO], robot3, {'battery-level': '25.11'}, None, None
540.01, [INFO], robot3, {'battery-level': '24.71'}, None, None
550.02, [INFO], robot3, {'battery-level': '24.31'}, None, None
560.00, [INFO], robot3, {'battery-level': '23.91'}, None, None
570.02, [INFO], robot3, {'battery-level': '23.51'}, None, None
580.03, [INFO], robot3, {'battery-level': '23.11'}, None, None
590.01, [INFO], robot3, {'battery-level': '22.71'}, None, None
600.02, [INFO], robot3, {'battery-level': '22.31'}, None, None
610.01, [INFO], robot3, {'battery-level': '21.91'}, None, None
620.01, [INFO], robot3, {'battery-level': '21.51'}, None, None
630.01, [INFO], robot3, {'battery-level': '21.11'}, None, None
640.02, [INFO], robot3, {'battery-level': '20.71'}, None, None
650.04, [INFO], robot3, {'battery-level': '20.31'}, None, None
660.03, [INFO], robot3, {'battery-level': '19.91'}, None, None
670.03, [INFO], robot3, {'battery-level': '19.51'}, None, None
680.04, [INFO], robot3, {'battery-level': '19.11'}, None, None
690.04, [INFO], robot3, {'battery-level': '18.71'}, None, None
700.04, [INFO], robot3, {'battery-level': '18.31'}, None, None
710.04, [INFO], robot3, {'battery-level': '17.91'}, None, None
720.04, [INFO], robot3, {'battery-level': '17.51'}, None, None
730.03, [INFO], robot3, {'battery-level': '17.11'}, None, None
740.03, [INFO], robot3, {'battery-level': '16.71'}, None, None
750.04, [INFO], robot3, {'battery-level': '16.31'}, None, None
760.04, [INFO], robot3, {'battery-level': '15.91'}, None, None
770.01, [INFO], robot3, {'battery-level': '15.51'}, None, None
780.02, [INFO], robot3, {'battery-level': '15.11'}, None, None
790.02, [INFO], robot3, {'battery-level': '14.71'}, None, None
800.03, [INFO], robot3, {'battery-level': '14.31'}, None, None
810.09, [INFO], robot3, {'battery-level': '13.91'}, None, None
820.06, [INFO], robot3, {'battery-level': '13.51'}, None, None
830.04, [INFO], robot3, {'battery-level': '13.11'}, None, None
840.05, [INFO], robot3, {'battery-level': '12.71'}, None, None
850.05, [INFO], robot3, {'battery-level': '12.31'}, None, None
860.04, [INFO], robot3, {'battery-level': '11.91'}, None, None

[WARN], logger, TIMEOUT, None, None
