0.00, [DEBUG], nurse, NURSE_CONFIG={'location': 'IC Room 6', 'position': [-33.9, 18.93, 3.14]}, None, None
0.00, [DEBUG], logger, ROBOTS_CONFIG={'avg_speed': 0.15, 'battery_charge': 0.7232396784987936, 'battery_discharge_rate': 0.00036, 'id': 3, 'local_plan': [['navigation', ['IC Room 6', [[-38.0, 21.5, 0.0], [-37.0, 21.5], [-37.0, 18.93], [-33.9, 18.93, 3.14]]], 'navto_room'], ['approach_person', ['nurse'], 'approach_nurse'], ['authenticate_person', ['nurse'], 'authenticate_nurse'], ['operate_drawer', ['open'], 'open_drawer_for_nurse'], ['send_message', ['nurse'], 'notify_nurse_of_open_drawer_for_nurse_completed'], ['wait_message', ['nurse'], 'wait_nurse_to_complete_deposit'], ['operate_drawer', ['close'], 'close_drawer_nurse'], ['navigation', ['Laboratory', [[-33.9, 18.93, 3.14], [-37.0, 18.93], [-37.0, 16.0], [-26.0, 16.0], [-26.0, 13.0, 1.57]]], 'navto_lab'], ['approach_robot', ['lab_arm'], 'approach_arm'], ['operate_drawer', ['open'], 'open_drawer_lab'], ['send_message', ['lab_arm'], 'notify_lab_arm_of_open_drawer_lab_completed'], ['wait_message', ['lab_arm'], 'wait_lab_arm_to_complete_pick_up_sample'], ['operate_drawer', ['close'], 'close_drawer_lab']], 'location': 'IC Room 2', 'name': 'r3', 'position': [-38.0, 21.5, 0.0], 'skills': ['approach_person', 'approach_robot', 'authenticate_person', 'navigation', 'operate_drawer']}, None, None
0.00, [DEBUG], logger, Simulation open, None, None
350.01, [INFO], robot3, {'battery-level': '59.76'}, None, None
360.06, [INFO], robot3, {'battery-level': '59.40'}, None, None
370.08, [INFO], robot3, {'battery-level': '59.04'}, None, None
380.07, [INFO], robot3, {'battery-level': '58.68'}, None, None
390.04, [INFO], robot3, {'battery-level': '58.32'}, None, None
400.07, [INFO], robot3, {'battery-level': '57.96'}, None, None
410.08, [INFO], robot3, {'battery-level': '57.60'}, None, None
420.02, [INFO], robot3, {'battery-level': '57.24'}, None, None
430.07, [INFO], robot3, {'battery-level': '56.88'}, None, None
440.03, [INFO], robot3, {'battery-level': '56.52'}, None, None
450.01, [INFO], robot3, {'battery-level': '56.16'}, None, None
460.05, [INFO], robot3, {'battery-level': '55.80'}, None, None
470.05, [INFO], robot3, {'battery-level': '55.44'}, None, None
480.09, [INFO], robot3, {'battery-level': '55.08'}, None, None
490.03, [INFO], robot3, {'battery-level': '54.72'}, None, None
500.04, [INFO], robot3, {'battery-level': '54.36'}, None, None
510.05, [INFO], robot3, {'battery-level': '54.00'}, None, None
520.05, [INFO], robot3, {'battery-level': '53.64'}, None, None
530.10, [INFO], robot3, {'battery-level': '53.28'}, None, None
540.04, [INFO], robot3, {'battery-level': '52.92'}, None, None
550.08, [INFO], robot3, {'battery-level': '52.56'}, None, None
560.03, [INFO], robot3, {'battery-level': '52.20'}, None, None
570.07, [INFO], robot3, {'battery-level': '51.84'}, None, None
580.00, [INFO], robot3, {'battery-level': '51.48'}, None, None
590.05, [INFO], robot3, {'battery-level': '51.12'}, None, None
600.07, [INFO], robot3, {'battery-level': '50.76'}, None, None
610.08, [INFO], robot3, {'battery-level': '50.40'}, None, None
620.08, [INFO], robot3, {'battery-level': '50.04'}, None, None
630.04, [INFO], robot3, {'battery-level': '49.68'}, None, None
640.02, [INFO], robot3, {'battery-level': '49.32'}, None, None
650.05, [INFO], robot3, {'battery-level': '48.96'}, None, None
660.07, [INFO], robot3, {'battery-level': '48.60'}, None, None
670.02, [INFO], robot3, {'battery-level': '48.24'}, None, None
680.04, [INFO], robot3, {'battery-level': '47.88'}, None, None
690.09, [INFO], robot3, {'battery-level': '47.52'}, None, None
700.02, [INFO], robot3, {'battery-level': '47.16'}, None, None
710.04, [INFO], robot3, {'battery-level': '46.80'}, None, None
720.07, [INFO], robot3, {'battery-level': '46.44'}, None, None
730.09, [INFO], robot3, {'battery-level': '46.08'}, None, None
740.03, [INFO], robot3, {'battery-level': '45.72'}, None, None
750.07, [INFO], robot3, {'battery-level': '45.36'}, None, None
760.10, [INFO], robot3, {'battery-level': '45.00'}, None, None
770.01, [INFO], robot3, {'battery-level': '44.64'}, None, None
780.04, [INFO], robot3, {'battery-level': '44.28'}, None, None
790.08, [INFO], robot3, {'battery-level': '43.92'}, None, None
800.02, [INFO], robot3, {'battery-level': '43.56'}, None, None
810.07, [INFO], robot3, {'battery-level': '43.20'}, None, None
820.02, [INFO], robot3, {'battery-level': '42.84'}, None, None
830.02, [INFO], robot3, {'battery-level': '42.48'}, None, None
840.05, [INFO], robot3, {'battery-level': '42.12'}, None, None
850.08, [INFO], robot3, {'battery-level': '41.76'}, None, None
860.01, [INFO], robot3, {'battery-level': '41.40'}, None, None
870.03, [INFO], robot3, {'battery-level': '41.04'}, None, None

[WARN], logger, TIMEOUT, None, None
