0.00, [INFO], robot3, {'battery-level': '72.32'}, None, None
700.09, [INFO], robot3, {'battery-level': '47.16'}, None, None
710.05, [INFO], robot3, {'battery-level': '46.80'}, None, None
720.09, [INFO], robot3, {'battery-level': '46.44'}, None, None
730.00, [INFO], robot3, {'battery-level': '46.08'}, None, None
740.04, [INFO], robot3, {'battery-level': '45.72'}, None, None
750.02, [INFO], robot3, {'battery-level': '45.36'}, None, None
760.06, [INFO], robot3, {'battery-level': '45.00'}, None, None
770.01, [INFO], robot3, {'battery-level': '44.64'}, None, None
780.05, [INFO], robot3, {'battery-level': '44.28'}, None, None
790.06, [INFO], robot3, {'battery-level': '43.92'}, None, None
800.08, [INFO], robot3, {'battery-level': '43.56'}, None, None
810.09, [INFO], robot3, {'battery-level': '43.20'}, None, None
820.07, [INFO], robot3, {'battery-level': '42.84'}, None, None
830.05, [INFO], robot3, {'battery-level': '42.48'}, None, None
840.00, [INFO], robot3, {'battery-level': '42.12'}, None, None
850.05, [INFO], robot3, {'battery-level': '41.76'}, None, None
860.09, [INFO], robot3, {'battery-level': '41.40'}, None, None

[WARN], logger, TIMEOUT, None, None
