0.00, [DEBUG], nurse, NURSE_CONFIG={'location': 'IC Room 2', 'position': [-38.0, 21.5, 0.0]}, None, None
0.00, [DEBUG], logger, ROBOTS_CONFIG={'avg_speed': 0.15, 'battery_charge': 0.5080169438370433, 'battery_discharge_rate': 0.0005200000000000001, 'id': 6, 'local_plan': [['navigation', ['IC Room 2', [[-33.9, 18.93, 3.14], [-37.0, 18.93], [-37.0, 21.5], [-38.0, 21.5, 0.0]]], 'navto_room'], ['approach_person', ['nurse'], 'approach_nurse'], ['authenticate_person', ['nurse'], 'authenticate_nurse'], ['operate_drawer', ['open'], 'open_drawer_for_nurse'], ['send_message', ['nurse'], 'notify_nurse_of_open_drawer_for_nurse_completed'], ['wait_message', ['nurse'], 'wait_nurse_to_complete_deposit'], ['operate_drawer', ['close'], 'close_drawer_nurse'], ['navigation', ['Laboratory', [[-38.0, 21.5, 0.0], [-37.0, 21.5], [-37.0, 16.0], [-26.0, 16.0], [-26.0, 13.0, 1.57]]], 'navto_lab'], ['approach_robot', ['lab_arm'], 'approach_arm'], ['operate_drawer', ['open'], 'open_drawer_lab'], ['send_message', ['lab_arm'], 'notify_lab_arm_of_open_drawer_lab_completed'], ['wait_message', ['lab_arm'], 'wait_lab_arm_to_complete_pick_up_sample'], ['operate_drawer', ['close'], 'close_drawer_lab']], 'location': 'IC Room 6', 'name': 'r6', 'position': [-33.9, 18.93, 3.14], 'skills': ['approach_person', 'approach_robot', 'authenticate_person', 'navigation', 'operate_drawer']}, None, None
0.00, [DEBUG], logger, Simulation open, None, None
480.04, [INFO], robot6, {'battery-level': '25.89'}, None, None
490.05, [INFO], robot6, {'battery-level': '25.37'}, None, None
500.02, [INFO], robot6, {'battery-level': '24.85'}, None, None
510.09, [INFO], robot6, {'battery-level': '24.33'}, None, None
520.01, [INFO], robot6, {'battery-level': '23.81'}, None, None
530.09, [INFO], robot6, {'battery-level': '23.29'}, None, None
540.06, [INFO], robot6, {'battery-level': '22.77'}, None, None
550.07, [INFO], robot6, {'battery-level': '22.25'}, None, None
560.05, [INFO], robot6, {'battery-level': '21.73'}, None, None
570.00, [INFO], robot6, {'battery-level': '21.21'}, None, None
580.07, [INFO], robot6, {'battery-level': '20.69'}, None, None
590.04, [INFO], robot6, {'battery-level': '20.17'}, None, None
600.04, [INFO], robot6, {'battery-level': '19.65'}, None, None
610.03, [INFO], robot6, {'battery-level': '19.13'}, None, None
620.03, [INFO], robot6, {'battery-level': '18.61'}, None, None
630.02, [INFO], robot6, {'battery-level': '18.09'}, None, None
640.03, [INFO], robot6, {'battery-level': '17.57'}, None, None
650.02, [INFO], robot6, {'battery-level': '17.05'}, None, None
660.03, [INFO], robot6, {'battery-level': '16.53'}, None, None
670.10, [INFO], robot6, {'battery-level': '16.01'}, None, None
680.00, [INFO], robot6, {'battery-level': '15.49'}, None, None
690.06, [INFO], robot6, {'battery-level': '14.97'}, None, None
700.05, [INFO], robot6, {'battery-level': '14.45'}, None, None
710.06, [INFO], robot6, {'battery-level': '13.93'}, None, None
720.06, [INFO], robot6, {'battery-level': '13.41'}, None, None
730.07, [INFO], robot6, {'battery-level': '12.89'}, None, None
740.06, [INFO], robot6, {'battery-level': '12.37'}, None, None
750.06, [INFO], robot6, {'battery-level': '11.85'}, None, None
760.06, [INFO], robot6, {'battery-level': '11.33'}, None, None
770.05, [INFO], robot6, {'battery-level': '10.81'}, None, None
780.04, [INFO], robot6, {'battery-level': '10.29'}, None, None
790.06, [INFO], robot6, {'battery-level': '9.77'}, None, None
800.06, [INFO], robot6, {'battery-level': '9.25'}, None, None
810.01, [INFO], robot6, {'battery-level': '8.73'}, None, None
820.01, [INFO], robot6, {'battery-level': '8.21'}, None, None
830.05, [INFO], robot6, {'battery-level': '7.69'}, None, None
840.06, [INFO], robot6, {'battery-level': '7.17'}, None, None
850.05, [INFO], robot6, {'battery-level': '6.65'}, None, None
860.04, [INFO], robot6, {'battery-level': '6.13'}, None, None

[WARN], logger, TIMEOUT, None, None
