0.00, [INFO], robot3, {'battery-level': '46.27'}, None, None
350.07, [INFO], robot3, {'battery-level': '32.31'}, None, None
360.03, [INFO], robot3, {'battery-level': '31.91'}, None, None
370.09, [INFO], robot3, {'battery-level': '31.51'}, None, None
380.07, [INFO], robot3, {'battery-level': '31.11'}, None, None
390.05, [INFO], robot3, {'battery-level': '30.71'}, None, None
400.03, [INFO], robot3, {'battery-level': '30.31'}, None, None
410.02, [INFO], robot3, {'battery-level': '29.91'}, None, None
420.10, [INFO], robot3, {'battery-level': '29.51'}, None, None
430.08, [INFO], robot3, {'battery-level': '29.11'}, None, None
440.06, [INFO], robot3, {'battery-level': '28.71'}, None, None
450.04, [INFO], robot3, {'battery-level': '28.31'}, None, None
460.01, [INFO], robot3, {'battery-level': '27.91'}, None, None
470.08, [INFO], robot3, {'battery-level': '27.51'}, None, None
480.06, [INFO], robot3, {'battery-level': '27.11'}, None, None
490.04, [INFO], robot3, {'battery-level': '26.71'}, None, None
500.02, [INFO], robot3, {'battery-level': '26.31'}, None, None
510.00, [INFO], robot3, {'battery-level': '25.91'}, None, None
520.08, [INFO], robot3, {'battery-level': '25.51'}, None, None
530.07, [INFO], robot3, {'battery-level': '25.11'}, None, None
540.04, [INFO], robot3, {'battery-level': '24.71'}, None, None
550.03, [INFO], robot3, {'battery-level': '24.31'}, None, None
560.02, [INFO], robot3, {'battery-level': '23.91'}, None, None
570.01, [INFO], robot3, {'battery-level': '23.51'}, None, None
580.09, [INFO], robot3, {'battery-level': '23.11'}, None, None
590.08, [INFO], robot3, {'battery-level': '22.71'}, None, None
600.08, [INFO], robot3, {'battery-level': '22.31'}, None, None
610.04, [INFO], robot3, {'battery-level': '21.91'}, None, None
620.03, [INFO], robot3, {'battery-level': '21.51'}, None, None
630.01, [INFO], robot3, {'battery-level': '21.11'}, None, None
640.08, [INFO], robot3, {'battery-level': '20.71'}, None, None
650.06, [INFO], robot3, {'battery-level': '20.31'}, None, None
660.03, [INFO], robot3, {'battery-level': '19.91'}, None, None
670.02, [INFO], robot3, {'battery-level': '19.51'}, None, None
680.08, [INFO], robot3, {'battery-level': '19.11'}, None, None
690.05, [INFO], robot3, {'battery-level': '18.71'}, None, None
700.04, [INFO], robot3, {'battery-level': '18.31'}, None, None
710.03, [INFO], robot3, {'battery-level': '17.91'}, None, None
720.02, [INFO], robot3, {'battery-level': '17.51'}, None, None
730.00, [INFO], robot3, {'battery-level': '17.11'}, None, None
740.07, [INFO], robot3, {'battery-level': '16.71'}, None, None
750.05, [INFO], robot3, {'battery-level': '16.31'}, None, None
760.03, [INFO], robot3, {'battery-level': '15.91'}, None, None
770.09, [INFO], robot3, {'battery-level': '15.51'}, None, None
780.05, [INFO], robot3, {'battery-level': '15.11'}, None, None
790.03, [INFO], robot3, {'battery-level': '14.71'}, None, None
800.02, [INFO], robot3, {'battery-level': '14.31'}, None, None
810.02, [INFO], robot3, {'battery-level': '13.91'}, None, None
820.01, [INFO], robot3, {'battery-level': '13.51'}, None, None
830.09, [INFO], robot3, {'battery-level': '13.11'}, None, None
840.09, [INFO], robot3, {'battery-level': '12.71'}, None, None
850.08, [INFO], robot3, {'battery-level': '12.31'}, None, None
860.08, [INFO], robot3, {'battery-level': '11.91'}, None, None

[WARN], logger, TIMEOUT, None, None
