0.00, [INFO], robot3, {'battery-level': '72.32'}, None, None
480.07, [INFO], robot3, {'battery-level': '41.67'}, None, None
490.07, [INFO], robot3, {'battery-level': '41.03'}, None, None
500.06, [INFO], robot3, {'battery-level': '40.39'}, None, None
510.05, [INFO], robot3, {'battery-level': '39.75'}, None, None
520.05, [INFO], robot3, {'battery-level': '39.11'}, None, None
530.05, [INFO], robot3, {'battery-level': '38.47'}, None, None
539.93, [INFO], robot3, {'battery-level': '37.83'}, None, None
550.01, [INFO], robot3, {'battery-level': '37.19'}, None, None
560.01, [INFO], robot3, {'battery-level': '36.55'}, None, None
570.01, [INFO], robot3, {'battery-level': '35.91'}, None, None
580.00, [INFO], robot3, {'battery-level': '35.27'}, None, None
590.01, [INFO], robot3, {'battery-level': '34.63'}, None, None
600.10, [INFO], robot3, {'battery-level': '33.99'}, None, None
610.09, [INFO], robot3, {'battery-level': '33.35'}, None, None
620.07, [INFO], robot3, {'battery-level': '32.71'}, None, None
630.06, [INFO], robot3, {'battery-level': '32.07'}, None, None
640.07, [INFO], robot3, {'battery-level': '31.43'}, None, None
650.05, [INFO], robot3, {'battery-level': '30.79'}, None, None
660.04, [INFO], robot3, {'battery-level': '30.15'}, None, None
670.02, [INFO], robot3, {'battery-level': '29.51'}, None, None
680.01, [INFO], robot3, {'battery-level': '28.87'}, None, None
690.09, [INFO], robot3, {'battery-level': '28.23'}, None, None
700.07, [INFO], robot3, {'battery-level': '27.59'}, None, None
710.08, [INFO], robot3, {'battery-level': '26.95'}, None, None
720.07, [INFO], robot3, {'battery-level': '26.31'}, None, None
730.05, [INFO], robot3, {'battery-level': '25.67'}, None, None
740.04, [INFO], robot3, {'battery-level': '25.03'}, None, None
750.03, [INFO], robot3, {'battery-level': '24.39'}, None, None
760.01, [INFO], robot3, {'battery-level': '23.75'}, None, None
770.00, [INFO], robot3, {'battery-level': '23.11'}, None, None
780.09, [INFO], robot3, {'battery-level': '22.47'}, None, None
790.08, [INFO], robot3, {'battery-level': '21.83'}, None, None
800.05, [INFO], robot3, {'battery-level': '21.19'}, None, None
810.04, [INFO], robot3, {'battery-level': '20.55'}, None, None
820.04, [INFO], robot3, {'battery-level': '19.91'}, None, None
830.03, [INFO], robot3, {'battery-level': '19.27'}, None, None
840.02, [INFO], robot3, {'battery-level': '18.63'}, None, None
850.01, [INFO], robot3, {'battery-level': '17.99'}, None, None
860.01, [INFO], robot3, {'battery-level': '17.35'}, None, None

[WARN], logger, TIMEOUT, None, None
