0.00, [INFO], robot3, {'battery-level': '46.27'}, None, None
90.07, [INFO], robot3, {'battery-level': '42.71'}, None, None
100.01, [INFO], robot3, {'battery-level': '42.31'}, None, None
110.08, [INFO], robot3, {'battery-level': '41.91'}, None, None
120.06, [INFO], robot3, {'battery-level': '41.51'}, None, None
130.03, [INFO], robot3, {'battery-level': '41.11'}, None, None
140.00, [INFO], robot3, {'battery-level': '40.71'}, None, None
150.06, [INFO], robot3, {'battery-level': '40.31'}, None, None
160.03, [INFO], robot3, {'battery-level': '39.91'}, None, None
170.09, [INFO], robot3, {'battery-level': '39.51'}, None, None
180.07, [INFO], robot3, {'battery-level': '39.11'}, None, None
190.02, [INFO], robot3, {'battery-level': '38.71'}, None, None
200.06, [INFO], robot3, {'battery-level': '38.31'}, None, None
210.06, [INFO], robot3, {'battery-level': '37.91'}, None, None
220.08, [INFO], robot3, {'battery-level': '37.51'}, None, None
230.00, [INFO], robot3, {'battery-level': '37.11'}, None, None
240.08, [INFO], robot3, {'battery-level': '36.71'}, None, None
250.04, [INFO], robot3, {'battery-level': '36.31'}, None, None
260.01, [INFO], robot3, {'battery-level': '35.91'}, None, None
270.09, [INFO], robot3, {'battery-level': '35.51'}, None, None
280.05, [INFO], robot3, {'battery-level': '35.11'}, None, None
290.09, [INFO], robot3, {'battery-level': '34.71'}, None, None
300.06, [INFO], robot3, {'battery-level': '34.31'}, None, None
310.03, [INFO], robot3, {'battery-level': '33.91'}, None, None
320.07, [INFO], robot3, {'battery-level': '33.51'}, None, None
330.04, [INFO], robot3, {'battery-level': '33.11'}, None, None
340.09, [INFO], robot3, {'battery-level': '32.71'}, None, None
350.04, [INFO], robot3, {'battery-level': '32.31'}, None, None
360.01, [INFO], robot3, {'battery-level': '31.91'}, None, None
370.08, [INFO], robot3, {'battery-level': '31.51'}, None, None
380.05, [INFO], robot3, {'battery-level': '31.11'}, None, None
390.00, [INFO], robot3, {'battery-level': '30.71'}, None, None
400.06, [INFO], robot3, {'battery-level': '30.31'}, None, None
410.03, [INFO], robot3, {'battery-level': '29.91'}, None, None
420.09, [INFO], robot3, {'battery-level': '29.51'}, None, None
430.07, [INFO], robot3, {'battery-level': '29.11'}, None, None
440.04, [INFO], robot3, {'battery-level': '28.71'}, None, None
450.09, [INFO], robot3, {'battery-level': '28.31'}, None, None
460.07, [INFO], robot3, {'battery-level': '27.91'}, None, None
470.01, [INFO], robot3, {'battery-level': '27.51'}, None, None
480.05, [INFO], robot3, {'battery-level': '27.11'}, None, None
490.02, [INFO], robot3, {'battery-level': '26.71'}, None, None
500.07, [INFO], robot3, {'battery-level': '26.31'}, None, None
510.05, [INFO], robot3, {'battery-level': '25.91'}, None, None
520.01, [INFO], robot3, {'battery-level': '25.51'}, None, None
530.07, [INFO], robot3, {'battery-level': '25.11'}, None, None
540.03, [INFO], robot3, {'battery-level': '24.71'}, None, None
550.09, [INFO], robot3, {'battery-level': '24.31'}, None, None
560.06, [INFO], robot3, {'battery-level': '23.91'}, None, None
570.04, [INFO], robot3, {'battery-level': '23.51'}, None, None
580.09, [INFO], robot3, {'battery-level': '23.11'}, None, None
590.04, [INFO], robot3, {'battery-level': '22.71'}, None, None
600.05, [INFO], robot3, {'battery-level': '22.31'}, None, None
610.02, [INFO], robot3, {'battery-level': '21.91'}, None, None
620.09, [INFO], robot3, {'battery-level': '21.51'}, None, None
630.05, [INFO], robot3, {'battery-level': '21.11'}, None, None
640.00, [INFO], robot3, {'battery-level': '20.71'}, None, None
650.06, [INFO], robot3, {'battery-level': '20.31'}, None, None
660.03, [INFO], robot3, {'battery-level': '19.91'}, None, None
670.09, [INFO], robot3, {'battery-level': '19.51'}, None, None
680.05, [INFO], robot3, {'battery-level': '19.11'}, None, None
690.01, [INFO], robot3, {'battery-level': '18.71'}, None, None
700.09, [INFO], robot3, {'battery-level': '18.31'}, None, None
710.06, [INFO], robot3, {'battery-level': '17.91'}, None, None
720.07, [INFO], robot3, {'battery-level': '17.51'}, None, None
730.04, [INFO], robot3, {'battery-level': '17.11'}, None, None
740.02, [INFO], robot3, {'battery-level': '16.71'}, None, None
750.09, [INFO], robot3, {'battery-level': '16.31'}, None, None
760.05, [INFO], robot3, {'battery-level': '15.91'}, None, None
770.03, [INFO], robot3, {'battery-level': '15.51'}, None, None
780.00, [INFO], robot3, {'battery-level': '15.11'}, None, None
790.07, [INFO], robot3, {'battery-level': '14.71'}, None, None
800.01, [INFO], robot3, {'battery-level': '14.31'}, None, None
810.06, [INFO], robot3, {'battery-level': '13.91'}, None, None
820.02, [INFO], robot3, {'battery-level': '13.51'}, None, None
830.09, [INFO], robot3, {'battery-level': '13.11'}, None, None
840.06, [INFO], robot3, {'battery-level': '12.71'}, None, None
850.04, [INFO], robot3, {'battery-level': '12.31'}, None, None
860.00, [INFO], robot3, {'battery-level': '11.91'}, None, None

[WARN], logger, TIMEOUT, None, None
