0.00, [DEBUG], nurse, NURSE_CONFIG={'location': 'IC Room 6', 'position': [-33.9, 18.93, 3.14]}, None, None
0.12, [DEBUG], logger, ROBOTS_CONFIG={'avg_speed': 0.15, 'battery_charge': 0.462681764358839, 'battery_discharge_rate': 0.0004, 'id': 3, 'local_plan': [['navigation', ['IC Room 6', [[-38.0, 21.5, 0.0], [-37.0, 21.5], [-37.0, 18.93], [-33.9, 18.93, 3.14]]], 'navto_room'], ['approach_person', ['nurse'], 'approach_nurse'], ['authenticate_person', ['nurse'], 'authenticate_nurse'], ['operate_drawer', ['open'], 'open_drawer_for_nurse'], ['send_message', ['nurse'], 'notify_nurse_of_open_drawer_for_nurse_completed'], ['wait_message', ['nurse'], 'wait_nurse_to_complete_deposit'], ['operate_drawer', ['close'], 'close_drawer_nurse'], ['navigation', ['Laboratory', [[-33.9, 18.93, 3.14], [-37.0, 18.93], [-37.0, 16.0], [-26.0, 16.0], [-26.0, 13.0, 1.57]]], 'navto_lab'], ['approach_robot', ['lab_arm'], 'approach_arm'], ['operate_drawer', ['open'], 'open_drawer_lab'], ['send_message', ['lab_arm'], 'notify_lab_arm_of_open_drawer_lab_completed'], ['wait_message', ['lab_arm'], 'wait_lab_arm_to_complete_pick_up_sample'], ['operate_drawer', ['close'], 'close_drawer_lab']], 'location': 'IC Room 2', 'name': 'r3', 'position': [-38.0, 21.5, 0.0], 'skills': ['approach_person', 'approach_robot', 'authenticate_person', 'navigation', 'operate_drawer']}, None, None
0.12, [DEBUG], logger, Simulation open, None, None
270.06, [INFO], robot3, {'battery-level': '35.51'}, None, None
280.09, [INFO], robot3, {'battery-level': '35.11'}, None, None
290.01, [INFO], robot3, {'battery-level': '34.71'}, None, None
300.01, [INFO], robot3, {'battery-level': '34.31'}, None, None
310.05, [INFO], robot3, {'battery-level': '33.91'}, None, None
320.07, [INFO], robot3, {'battery-level': '33.51'}, None, None
330.06, [INFO], robot3, {'battery-level': '33.11'}, None, None
340.10, [INFO], robot3, {'battery-level': '32.71'}, None, None
350.01, [INFO], robot3, {'battery-level': '32.31'}, None, None
360.03, [INFO], robot3, {'battery-level': '31.91'}, None, None
370.06, [INFO], robot3, {'battery-level': '31.51'}, None, None
380.10, [INFO], robot3, {'battery-level': '31.11'}, None, None
390.02, [INFO], robot3, {'battery-level': '30.71'}, None, None
400.02, [INFO], robot3, {'battery-level': '30.31'}, None, None
410.02, [INFO], robot3, {'battery-level': '29.91'}, None, None
420.03, [INFO], robot3, {'battery-level': '29.51'}, None, None
430.06, [INFO], robot3, {'battery-level': '29.11'}, None, None
440.04, [INFO], robot3, {'battery-level': '28.71'}, None, None
450.09, [INFO], robot3, {'battery-level': '28.31'}, None, None
460.10, [INFO], robot3, {'battery-level': '27.91'}, None, None
470.05, [INFO], robot3, {'battery-level': '27.51'}, None, None
480.08, [INFO], robot3, {'battery-level': '27.11'}, None, None
490.02, [INFO], robot3, {'battery-level': '26.71'}, None, None
500.04, [INFO], robot3, {'battery-level': '26.31'}, None, None
510.07, [INFO], robot3, {'battery-level': '25.91'}, None, None
520.00, [INFO], robot3, {'battery-level': '25.51'}, None, None
530.04, [INFO], robot3, {'battery-level': '25.11'}, None, None
540.01, [INFO], robot3, {'battery-level': '24.71'}, None, None
550.00, [INFO], robot3, {'battery-level': '24.31'}, None, None
560.03, [INFO], robot3, {'battery-level': '23.91'}, None, None
570.07, [INFO], robot3, {'battery-level': '23.51'}, None, None
580.01, [INFO], robot3, {'battery-level': '23.11'}, None, None
590.09, [INFO], robot3, {'battery-level': '22.71'}, None, None
600.02, [INFO], robot3, {'battery-level': '22.31'}, None, None
610.05, [INFO], robot3, {'battery-level': '21.91'}, None, None
620.06, [INFO], robot3, {'battery-level': '21.51'}, None, None
630.08, [INFO], robot3, {'battery-level': '21.11'}, None, None
640.02, [INFO], robot3, {'battery-level': '20.71'}, None, None
650.00, [INFO], robot3, {'battery-level': '20.31'}, None, None
660.06, [INFO], robot3, {'battery-level': '19.91'}, None, None
670.10, [INFO], robot3, {'battery-level': '19.51'}, None, None
680.05, [INFO], robot3, {'battery-level': '19.11'}, None, None
690.08, [INFO], robot3, {'battery-level': '18.71'}, None, None
700.02, [INFO], robot3, {'battery-level': '18.31'}, None, None
710.07, [INFO], robot3, {'battery-level': '17.91'}, None, None
720.01, [INFO], robot3, {'battery-level': '17.51'}, None, None
730.02, [INFO], robot3, {'battery-level': '17.11'}, None, None
740.03, [INFO], robot3, {'battery-level': '16.71'}, None, None
750.08, [INFO], robot3, {'battery-level': '16.31'}, None, None
760.02, [INFO], robot3, {'battery-level': '15.91'}, None, None
770.04, [INFO], robot3, {'battery-level': '15.51'}, None, None
780.07, [INFO], robot3, {'battery-level': '15.11'}, None, None
790.02, [INFO], robot3, {'battery-level': '14.71'}, None, None
800.04, [INFO], robot3, {'battery-level': '14.31'}, None, None
810.08, [INFO], robot3, {'battery-level': '13.91'}, None, None
820.02, [INFO], robot3, {'battery-level': '13.51'}, None, None
830.03, [INFO], robot3, {'battery-level': '13.11'}, None, None
840.01, [INFO], robot3, {'battery-level': '12.71'}, None, None
850.06, [INFO], robot3, {'battery-level': '12.31'}, None, None
860.08, [INFO], robot3, {'battery-level': '11.91'}, None, None
870.08, [INFO], robot3, {'battery-level': '11.51'}, None, None

[WARN], logger, TIMEOUT, None, None
